Tempo(ms),Leitura(ECG)
8588,858
8595,852
8617,834
8624,824
8632,819
8639,815
8647,808
8655,803
8665,795
8672,782
8680,773
8688,774
8695,752
8703,773
8710,897
8718,1048
8726,1096
8733,984
8741,701
8749,675
8756,693
8764,711
8772,724
8779,733
8787,739
8795,749
8802,753
8810,756
8817,755
8825,758
8833,760
8840,766
8848,769
8856,774
8863,780
8871,784
8878,792
8886,801
8894,809
8901,821
8909,834
8916,846
8924,856
8932,858
8939,857
8947,851
8955,845
9085,802
9093,805
9100,803
9121,808
9129,812
9136,818
9144,822
9152,826
9159,830
9167,831
9174,833
9182,835
9192,836
9200,830
9207,825
9215,826
9223,831
9230,833
9238,838
9245,842
9253,843
9261,846
9268,847
9276,849
9284,849
9291,850
9299,849
9307,854
9314,858
9322,867
9330,868
9337,867
9345,868
9352,867
9360,864
9368,860
9375,857
9383,852
9391,848
9398,847
9406,849
9413,847
9421,844
9429,844
9436,843
9444,845
9451,846
9459,846
9467,847
9596,846
9604,848
9625,845
9633,845
9641,840
9648,836
9656,838
9663,836
9671,835
9679,839
9686,844
9694,855
9701,860
9709,861
9719,852
9727,838
9735,823
9742,806
9750,790
9757,779
9765,758
9773,743
9780,733
9788,725
9795,722
9803,723
9811,724
9818,726
9826,727
9834,728
9841,735
9849,735
9857,742
9864,742
9872,745
9879,746
9887,748
9895,753
9902,755
9910,759
9918,761
9925,765
9933,765
9941,767
9948,767
9956,769
9963,770
9971,771
9979,772
10108,824
10129,831
10137,832
10145,833
10153,835
10160,842
10168,847
10175,850
10183,850
10191,855
10198,855
10206,858
10213,858
10221,860
10229,861
10239,863
10246,856
10254,851
10262,849
10269,848
10277,849
10285,852
10292,859
10300,865
10307,865
10315,869
10323,872
10330,874
10338,873
10346,871
10353,869
10361,864
10369,857
10376,858
10384,855
10514,829
10521,830
10529,834
10537,834
10544,833
10552,831
10559,834
10567,834
10575,831
10582,829
10590,831
10597,836
10605,835
10613,837
10634,850
10642,855
10649,857
10657,866
10665,870
10672,869
10680,863
10688,854
10695,846
10703,830
10710,815
10718,795
10728,770
10736,744
10743,728
10751,713
10759,705
10766,700
10774,701
10781,703
10789,706
10797,709
10804,712
10934,789
10942,793
10950,792
10958,792
10965,790
10973,790
10980,788
10988,786
10996,788
11003,788
11011,787
11018,787
11026,788
11034,788
11041,791
11049,791
11057,791
11064,791
11072,793
11079,796
11087,798
11095,798
11102,796
11110,799
11118,798
11139,803
11146,806
11154,810
11162,816
11169,822
11177,828
11184,832
11192,837
11200,840
11207,846
11338,897
11348,892
11355,877
11363,869
11371,866
11378,865
11386,863
11393,864
11401,864
11409,864
11416,845
11424,890
11432,1033
11439,1194
11447,1193
11455,998
11462,790
11470,779
11477,784
11485,793
11493,796
11500,798
11508,805
11515,807
11523,809
11531,811
11538,814
11546,816
11554,817
11561,818
11569,818
11576,820
11720,815
11728,800
11735,785
11743,771
11751,764
11758,758
11766,753
11773,752
11781,746
11789,743
11796,742
11804,741
11812,740
11819,739
11827,738
11837,736
11844,728
11852,723
11860,723
11867,723
11875,727
11883,730
11890,733
11898,734
11905,736
11913,740
11921,742
11928,744
11936,745
11944,746
11951,747
11959,749
11966,753
11974,755
12104,815
12112,818
12119,817
12127,818
12135,815
12142,814
12150,813
12158,811
12165,810
12173,811
12180,810
12188,809
12196,811
12203,810
12224,811
12232,810
12240,811
12247,819
12255,828
12263,842
12270,850
12278,856
12285,860
12293,863
12301,865
12308,866
12316,864
12324,863
12334,856
12341,849
12349,846
12356,847
12364,848
12372,851
12379,861
12387,849
12517,861
12524,862
12532,861
12540,862
12547,862
12555,861
12563,863
12570,864
12578,868
12585,872
12593,879
12601,887
12608,899
12616,908
12624,914
12631,916
12639,913
12647,907
12654,897
12662,882
12669,864
12677,843
12685,822
12692,805
12700,792
12707,782
12729,770
12736,766
12744,764
12752,760
12759,757
12767,755
12775,753
12782,750
12790,749
12797,747
12927,776
12935,775
12945,773
12952,764
12960,760
12968,760
12975,761
12983,762
12990,764
12998,767
13006,769
13013,773
13021,773
13028,776
13036,777
13044,779
13051,780
13059,782
13067,783
13074,783
13082,784
13090,786
13097,786
13105,787
13112,789
13120,789
13128,792
13135,793
13143,796
13151,794
13158,794
13166,794
13309,840
13317,847
13324,842
13332,858
13340,939
13347,1130
13355,1206
13363,1125
13370,869
13378,799
13386,805
13393,816
13401,815
13408,817
13416,825
13424,830
13434,835
13441,830
13449,828
13457,830
13464,833
13472,836
13479,840
13487,844
13495,851
13502,856
13510,863
13518,869
13525,876
13533,886
13541,899
13548,911
13556,921
13563,928
13693,821
13701,822
13709,823
13716,823
13724,824
13731,822
13739,821
13747,822
13754,820
13762,819
13770,818
13777,818
13785,817
13792,813
13814,810
13821,805
13829,800
13837,792
13844,787
13852,782
13860,778
13867,773
13875,768
13882,763
13890,762
13898,760
13905,760
13913,759
13920,757
13930,758
13938,747
13946,742
13953,740
13961,743
13969,743
13976,746
14106,821
14113,826
14121,827
14129,826
14136,823
14144,820
14152,817
14159,812
14167,804
14175,801
14182,800
14190,799
14197,799
14205,800
14213,806
14220,797
14228,836
14236,949
14243,1118
14251,1108
14259,944
14266,738
14274,732
14281,751
14289,762
14297,761
14318,773
14325,781
14333,788
14341,795
14348,804
14356,812
14364,818
14371,822
14379,830
14509,895
14517,876
14524,859
14532,844
14542,829
14549,815
14557,805
14565,802
14572,801
14580,802
14588,803
14595,808
14603,810
14610,813
14618,815
14626,817
14633,819
14641,821
14649,821
14656,821
14664,822
14671,823
14679,823
14687,819
14694,818
14702,818
14710,817
14717,815
14725,816
14733,815
14740,813
14748,813
14891,830
14899,819
14907,814
14914,813
14922,812
14929,812
14937,810
14945,806
14953,800
14960,795
14968,789
14975,783
14983,776
14991,768
14998,763
15006,760
15013,757
15021,756
15029,757
15039,760
15046,744
15054,763
15062,850
15069,1007
15077,1052
15084,933
15092,682
15100,662
15107,694
15115,720
15123,726
15130,729
15138,738
15146,745
15276,891
15283,901
15291,904
15298,903
15306,896
15314,885
15321,868
15329,853
15337,833
15344,815
15352,798
15359,785
15367,775
15375,768
15396,766
15403,770
15411,775
15419,780
15426,789
15434,798
15442,806
15449,812
15457,816
15465,820
15472,825
15480,830
15487,835
15495,840
15503,841
15510,843
15518,844
15528,846
15535,841
15543,836
15551,834
15558,835
15688,895
15696,896
15703,894
15711,892
15719,889
15726,886
15734,879
15742,869
15749,859
15757,854
15764,850
15772,846
15780,845
15787,844
15795,844
15802,843
15810,831
15818,887
15825,1026
15833,1135
15841,1094
15848,851
15856,675
15864,724
15871,760
15879,786
15900,799
15908,802
15915,802
15923,800
15931,797
15938,799
15946,800
15954,797
15961,796
16091,831
16099,812
16106,794
16114,778
16122,761
16129,752
16137,746
16147,743
16155,732
16162,727
16170,726
16177,727
16185,732
16193,738
16200,743
16208,746
16215,753
16223,759
16231,763
16238,766
16246,767
16254,768
16261,770
16269,771
16277,772
16284,775
16292,774
16299,774
16307,771
16315,771
16322,770
16330,771
16473,834
16481,832
16488,855
16496,974
16504,1129
16511,1112
16519,994
16527,700
16534,690
16542,758
16550,792
16557,820
16565,835
16572,842
16580,851
16588,857
16595,862
16603,864
16611,868
16618,870
16626,872
16636,876
16643,871
16651,868
16659,870
16666,876
16674,885
16682,896
16689,906
16697,921
16704,933
16712,943
16720,946
16727,948
16857,819
16865,824
16873,822
16880,821
16888,820
16896,824
16903,824
16911,821
16918,817
16926,816
16934,813
16941,808
16949,802
16957,800
16978,800
16985,801
16993,804
17001,802
17008,801
17016,796
17024,789
17031,780
17039,772
17047,765
17054,761
17062,760
17069,757
17077,757
17085,755
17092,755
17100,756
17108,755
17115,756
17125,743
17133,786
17140,923
17270,811
17278,817
17285,822
17293,825
17300,830
17308,835
17316,841
17323,847
17331,860
17339,873
17346,885
17354,892
17362,895
17369,893
17377,885
17384,877
17392,866
17400,852
17407,835
17415,817
17423,800
17430,785
17438,772
17446,765
17453,760
17461,758
17482,762
17489,766
17497,776
17505,781
17512,790
17520,798
17528,805
17535,810
17543,814
17673,868
17681,864
17688,860
17696,860
17704,858
17711,855
17719,853
17726,852
17734,850
17744,850
17752,837
17759,826
17767,915
17775,1084
17782,1145
17790,1093
17797,790
17805,691
17813,736
17820,756
17828,781
17836,793
17843,801
17851,811
17859,815
17866,817
17874,817
17881,822
17889,826
17897,828
17904,827
17912,834
18055,820
18063,801
18071,788
18078,774
18086,767
18094,761
18101,757
18109,751
18116,747
18124,744
18132,746
18139,744
18147,743
18155,742
18162,744
18170,742
18178,744
18185,741
18193,740
18200,741
18208,736
18216,740
18223,739
18233,747
18241,741
18248,745
18256,749
18264,753
18271,753
18279,754
18286,754
18294,755
18302,755
18309,751
18440,719
18447,741
18455,757
18463,776
18470,781
18478,788
18485,797
18493,799
18501,801
18508,802
18516,805
18524,803
18531,808
18539,811
18560,821
18568,832
18575,842
18583,858
18590,871
18598,886
18606,900
18613,915
18621,924
18628,926
18636,922
18644,919
18652,910
18659,899
18667,883
18674,867
18682,851
18690,836
18697,828
18705,822
18712,822
18720,823
18852,860
18860,859
18867,855
18875,851
18883,851
18890,850
18898,852
18906,857
18913,856
18921,853
18928,854
18936,854
18944,849
18951,844
18959,835
18967,828
18974,826
18982,827
18989,826
18997,826
19005,822
19012,822
19020,819
19028,819
19035,822
19043,798
19064,1108
19072,1147
19079,1023
19087,724
19095,696
19102,712
19110,724
19117,734
19125,736
19255,832
19263,845
19270,852
19278,854
19286,855
19293,850
19301,841
19309,831
19316,816
19324,798
19331,779
19341,758
19349,740
19357,727
19364,722
19372,718
19380,720
19387,725
19395,731
19402,734
19410,740
19418,746
19425,748
19433,756
19441,759
19448,762
19456,763
19464,765
19471,768
19479,772
19486,774
19494,776
19502,776
19645,826
19652,834
19660,844
19668,852
19675,855
19683,860
19691,864
19698,866
19706,867
19713,870
19721,867
19729,862
19736,859
19744,861
19752,863
19759,862
19767,862
19774,860
19782,866
19790,866
19797,871
19805,854
19813,877
19820,981
19828,1125
19838,1175
19845,1004
19853,765
19861,763
19868,780
19876,798
19884,805
19891,810
19899,819
20029,936
20037,944
20044,945
20052,944
20060,937
20067,926
20075,910
20082,891
20090,870
20098,846
20105,825
20113,813
20121,802
20128,791
20150,781
20157,780
20165,776
20172,770
20180,768
20188,766
20195,765
20203,763
20211,761
20218,758
20226,753
20234,751
20241,751
20249,750
20256,748
20264,747
20272,747
20279,748
20287,746
20295,744
20302,746
20432,794
20440,795
20450,796
20457,788
20465,784
20473,780
20480,781
20488,784
20496,783
20503,787
20511,787
20518,792
20526,795
20534,795
20541,795
20549,795
20557,791
20564,790
20572,795
20580,798
20587,805
20595,807
20602,811
20610,814
20618,813
20625,814
20633,817
20654,810
20662,811
20669,815
20677,818
20684,823
20692,825
20700,832
20707,835
20715,839
20845,865
20852,868
20860,869
20868,872
20875,869
20883,869
20891,869
20898,871
20906,872
20913,876
20921,879
20929,881
20939,890
20946,892
20954,895
20961,902
20969,910
20977,912
20984,908
20992,900
21000,892
21007,879
21015,863
21022,845
21030,831
21038,816
21045,804
21053,797
21061,790
21068,788
21076,786
21083,788
21091,789
21234,819
21242,811
21249,807
21257,799
21265,793
21273,790
21280,783
21288,777
21295,771
21303,768
21311,764
21318,763
21326,760
21334,757
21341,755
21349,755
21357,754
21364,754
21372,752
21379,754
21387,755
21395,755
21402,754
21410,754
21417,756
21425,757
21435,758
21443,750
21450,749
21458,752
21466,754
21473,757
21481,760
21488,764
21618,819
21626,820
21634,823
21641,824
21649,825
21657,825
21664,820
21672,817
21680,882
21687,1028
21695,1146
21702,1118
21710,872
21718,741
21739,772
21746,779
21754,786
21762,796
21769,806
21777,814
21785,822
21792,825
21800,829
21807,835
21815,842
21823,846
21830,847
21838,852
21846,856
21853,862
21861,871
21868,879
21876,888
21884,901
21891,913
22022,829
22029,832
22037,831
22047,828
22054,820
22062,814
22070,813
22077,810
22085,811
22093,811
22100,810
22108,811
22115,813
22123,815
22131,816
22138,817
22146,819
22154,818
22161,816
22169,815
22176,815
22184,817
22192,813
22199,811
22207,809
22215,809
22222,809
22244,808
22251,807
22259,802
22266,799
22274,794
22282,791
22289,787
22297,783
22304,780
22434,797
22442,796
22450,793
22457,794
22465,791
22472,785
22480,782
22488,781
22495,789
22503,797
22511,798
22518,800
22526,797
22533,799
22543,795
22551,787
22559,782
22566,776
22574,774
22582,776
22589,779
22597,781
22604,783
22612,785
22620,792
22627,778
22635,808
22643,922
22650,1124
22658,1169
22666,1057
22673,795
22816,840
22824,848
22831,860
22839,873
22847,887
22855,901
22862,914
22870,924
22877,929
22885,929
22893,924
22900,916
22908,905
22915,889
22923,870
22931,850
22938,836
22946,826
22954,821
22961,819
22969,818
22976,818
22984,818
22992,821
22999,823
23007,824
23015,827
23022,827
23032,826
23040,819
23047,815
23055,816
23063,817
23070,821
23200,857
23208,858
23216,855
23223,853
23231,850
23238,850
23246,846
23254,843
23261,840
23269,837
23277,836
23284,833
23292,831
23300,827
23321,823
23328,816
23336,812
23344,805
23352,799
23359,795
23367,790
23374,786
23382,780
23390,776
23397,774
23405,770
23412,759
23420,757
23428,757
23435,766
23443,770
23451,771
23458,774
23466,771
23474,771
23481,772
23611,764
23618,745
23626,749
23634,748
23641,745
23651,748
23659,744
23666,743
23674,746
23682,751
23689,756
23697,760
23705,764
23712,768
23720,772
23727,776
23735,782
23743,787
23751,794
23758,801
23766,811
23773,823
23781,836
23789,848
23796,859
23804,870
23825,878
23832,870
23840,862
23848,850
23855,836
23863,823
23871,812
23878,802
23886,797
23894,797
24023,866
24031,865
24039,866
24046,862
24054,859
24062,854
24069,853
24077,854
24084,851
24092,848
24100,846
24107,845
24115,842
24122,841
24130,840
24140,838
24148,829
24155,822
24163,819
24171,821
24178,821
24186,820
24194,823
24201,823
24209,823
24216,824
24224,825
24232,827
24239,827
24247,827
24255,828
24262,827
24406,835
24413,828
24421,823
24429,820
24436,821
24444,806
24452,828
24459,918
24467,1082
24474,1105
24482,991
24490,753
24497,715
24505,725
24513,733
24520,730
24528,729
24535,733
24543,736
24551,740
24558,743
24566,745
24574,748
24581,750
24589,752
24596,753
24604,756
24612,759
24619,763
24627,768
24637,776
24645,778
24652,782
24660,792
24790,771
24797,773
24805,776
24813,777
24820,782
24828,786
24836,788
24843,791
24851,791
24859,791
24866,791
24874,791
24881,790
24889,793
24910,796
24918,800
24925,804
24933,806
24940,809
24948,813
24956,818
24964,820
24971,823
24979,825
24986,829
24994,833
25002,837
25009,839
25017,841
25025,842
25032,845
25040,848
25048,849
25055,847
25063,846
25193,863
25201,864
25208,865
25216,867
25223,858
25231,881
25239,973
25249,1162
25256,1125
25264,927
25271,735
25279,744
25287,770
25294,787
25302,789
25310,795
25317,802
25325,805
25332,810
25340,814
25348,817
25355,818
25363,820
25371,822
25378,823
25386,826
25394,829
25415,839
25422,843
25430,847
25438,854
25445,861
25453,869
25461,874
25468,874
25476,871
25605,758
25613,759
25621,761
25628,763
25636,764
25644,764
25651,762
25659,764
25667,762
25674,763
25682,763
25690,764
25697,765
25705,765
25712,765
25720,766
25728,767
25738,765
25745,760
25753,756
25760,756
25768,758
25776,762
25783,762
25791,764
25798,762
25806,761
25814,768
25821,778
25829,792
25837,799
25844,801
25988,1170
25995,1095
26003,839
26010,733
26018,765
26026,799
26033,816
26041,821
26048,829
26056,837
26064,842
26072,848
26079,853
26087,858
26094,862
26102,863
26110,866
26117,871
26125,873
26132,876
26140,880
26148,885
26155,891
26163,898
26171,906
26178,915
26186,928
26194,937
26201,943
26209,943
26216,935
26224,926
26234,908
26242,884
26372,843
26379,843
26387,843
26395,843
26402,843
26410,841
26417,837
26425,836
26433,831
26441,828
26448,824
26456,821
26463,821
26471,818
26492,812
26500,803
26507,796
26515,785
26523,780
26530,779
26538,782
26546,789
26553,787
26561,782
26569,781
26576,778
26584,774
26592,770
26599,765
26607,757
26614,754
26622,753
26630,753
26637,754
26645,755
26775,779
26782,784
26790,785
26798,788
26805,790
26813,790
26821,792
26828,795
26836,798
26846,802
26853,799
26861,799
26869,804
26876,811
26884,822
26891,836
26899,848
26907,862
26914,870
26922,873
26930,873
26937,868
26945,858
26953,844
26960,833
26968,816
26975,802
26996,777
27004,775
27012,777
27019,782
27027,788
27035,794
27042,801
27050,808
27058,813
27187,872
27195,870
27203,869
27210,862
27218,853
27225,854
27233,857
27241,862
27248,869
27256,870
27264,870
27271,869
27279,868
27286,865
27294,861
27302,852
27309,845
27317,842
27325,842
27332,839
27342,837
27350,828
27357,822
27365,821
27373,824
27380,816
27388,885
27395,1049
27403,1179
27411,1115
27418,840
27426,708
27570,870
27577,874
27585,876
27593,882
27600,886
27608,889
27615,886
27623,879
27631,871
27638,855
27646,839
27654,823
27661,808
27669,791
27677,773
27684,758
27692,749
27699,739
27707,733
27715,729
27722,729
27730,731
27737,732
27745,737
27753,739
27760,740
27768,740
27776,744
27783,746
27791,748
27799,750
27806,753
27814,753
27821,754
27954,816
27962,818
27969,814
27977,811
27984,810
27992,811
28000,810
28007,811
28015,810
28023,811
28030,812
28038,815
28046,816
28053,825
28074,1141
28082,1065
28089,762
28097,653
28105,722
28112,766
28120,798
28127,814
28135,819
28143,831
28150,839
28158,845
28166,849
28173,854
28181,858
28189,863
28196,868
28204,869
28211,874
28219,879
28227,886
28357,857
28365,845
28372,836
28380,828
28387,820
28395,817
28403,815
28410,816
28418,816
28426,816
28433,816
28441,817
28451,818
28458,811
28466,806
28474,805
28481,804
28489,804
28497,804
28504,803
28512,799
28519,798
28527,800
28535,797
28542,803
28550,811
28558,814
28579,819
28586,811
28594,804
28602,794
28609,785
28617,781
28625,776
28632,771
28640,772
28648,767
28778,768
28785,777
28793,781
28801,783
28808,784
28816,789
28824,788
28831,791
28839,794
28847,799
28854,802
28862,809
28869,814
28877,822
28885,831
28892,841
28900,851
28908,863
28915,871
28923,874
28930,875
28940,864
28948,847
28956,830
28963,818
28971,804
28978,792
28986,777
28994,767
29001,760
29009,753
29017,749
29160,825
29168,831
29175,838
29183,843
29191,848
29198,849
29206,849
29214,849
29221,845
29229,842
29236,839
29244,844
29252,845
29259,846
29267,847
29275,849
29282,851
29290,853
29297,856
29305,851
29313,866
29320,972
29328,1131
29336,1146
29343,1042
29351,739
29359,711
29366,760
29374,785
29381,809
29389,821
29397,828
29404,836
29534,935
29542,942
29552,937
29559,919
29567,899
29574,884
29582,869
29590,853
29597,836
29605,818
29613,805
29620,796
29628,790
29635,783
29643,782
29664,781
29672,781
29680,781
29687,779
29695,779
29703,776
29710,772
29718,770
29725,765
29733,761
29741,758
29748,755
29756,753
29764,752
29771,753
29779,758
29786,762
29794,764
29802,766
29809,770
29817,765
29947,1103
29955,1098
29963,867
29970,661
29978,695
29986,716
29993,738
30001,754
30009,761
30016,772
30024,780
30031,784
30039,786
30049,786
30057,785
30064,784
30072,782
30079,784
30087,791
30095,800
30102,808
30110,817
30118,829
30125,840
30133,852
30141,865
30148,877
30169,887
30177,885
30184,880
30192,875
30200,865
30207,854
30215,840
30223,830
30230,822
30360,868
30368,864
30375,862
30383,861
30390,861
30398,864
30406,867
30413,868
30421,868
30429,866
30436,859
30444,857
30452,852
30459,846
30467,838
30474,834
30482,833
30490,832
30497,830
30505,824
30513,823
30520,826
30528,826
30538,828
30545,801
30553,849
30561,1005
30568,1135
30576,1144
30583,923
30591,697
30735,866
30743,871
30750,874
30758,877
30766,883
30773,886
30781,883
30789,874
30796,864
30804,850
30812,838
30819,820
30827,800
30834,781
30842,761
30850,743
30857,734
30865,727
30873,720
30880,720
30888,719
30896,720
30903,723
30911,728
30918,728
30926,727
30934,728
30941,734
30949,737
30957,740
30964,742
30972,742
30979,745
30987,747
31117,810
